price(thousand dollard),m2_living,grade,m2_above,bathrooms,view,m2_basement,bedrooms,zipcode_98004,waterfront,floors,zipcode_98039,zipcode_98040,zipcode_98112,zipcode_98006,zipcode_98033,zipcode_98168,zipcode_98001,zipcode_98042,zipcode_98023
489.0,286.14124,8,286.14124,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
250.0,99.592016,7,99.592016,1.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,1,0
484.259,259.19937,8,259.19937,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1680.0,379.97327,11,333.52177,2.5,2,46.4515,3,0,0,2.0,0,0,0,0,0,0,0,0,0
450.0,167.2254,8,167.2254,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
299.0,77.10949,7,77.10949,1.5,0,0.0,2,0,0,2.0,0,0,0,0,0,0,0,0,0
450.0,211.81884,8,211.81884,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
585.0,196.02533,9,158.86413,3.0,0,37.1612,4,0,0,2.0,0,0,0,0,0,0,0,0,0
660.0,145.85771,8,145.85771,2.25,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
301.5,77.10949,7,77.10949,1.5,0,0.0,2,0,0,2.0,0,0,0,0,0,0,0,0,0
949.95,382.76036,10,382.76036,3.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
759.99,235.97362,9,235.97362,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
355.0,190.45115,8,190.45115,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,1,0,0
889.95,286.14124,9,286.14124,2.75,0,0.0,4,0,0,2.0,0,0,0,0,1,0,0,0,0
629.8,222.03817,8,206.24466,2.5,0,15.79351,3,0,0,2.0,0,0,0,0,0,0,0,0,0
745.0,294.50251,9,294.50251,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
379.9,115.19972,7,97.54815,1.5,0,17.65157,2,0,0,2.0,0,0,0,0,0,0,0,0,0
335.0,101.26427,8,89.18688,2.5,0,12.07739,3,0,0,2.0,0,0,0,0,0,0,0,0,0
809.0,430.14089,9,298.21863,4.5,0,131.92226,5,0,0,2.0,0,0,0,0,0,0,0,0,0
569.95,300.07669,8,300.07669,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
723.0,326.08953,10,326.08953,3.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
282.0,165.831855,8,165.831855,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
569.9,219.25108,8,184.87697,3.25,0,34.37411,5,0,0,2.0,0,0,0,0,0,0,0,0,0
385.0,217.39302,7,217.39302,2.0,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
420.0,150.50286,8,143.07062,2.25,0,7.43224,3,0,0,3.0,0,0,0,0,0,0,0,0,0
2250.0,361.39267,12,268.48967,3.25,0,92.903,3,0,0,2.0,0,0,0,0,0,0,0,0,0
1205.0,333.52177,9,291.71542,3.5,2,41.80635,4,0,0,2.0,0,0,0,0,0,0,0,0,0
292.0,184.319552,7,184.319552,3.0,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
645.0,152.36092,8,152.36092,2.25,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
304.5,125.41905,7,125.41905,2.0,0,0.0,4,0,0,3.0,0,0,0,0,0,0,0,0,0
489.5,253.62519,8,185.806,3.5,0,67.81919,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1583.0,521.18583,11,441.28925,4.0,0,79.89658,4,0,0,3.0,0,0,0,0,0,0,0,0,0
390.0,89.372686,7,89.372686,1.0,0,0.0,2,0,0,2.0,0,0,0,0,0,0,0,0,0
815.0,282.42512,8,218.32205,3.5,0,64.10307,4,0,0,2.0,0,0,0,0,0,0,0,0,0
719.0,235.97362,9,186.73503,3.5,1,49.23859,3,0,0,2.0,0,0,0,1,0,0,0,0,0
331.21,208.10272,8,208.10272,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,1,0,0
245.0,117.05778,7,96.61912,1.5,0,20.43866,3,0,0,2.0,0,0,0,0,0,0,0,0,0
465.0,298.21863,8,223.89623,4.0,0,74.3224,5,0,0,2.0,0,0,0,0,0,0,0,0,0
580.0,150.50286,8,136.56741,2.5,4,13.93545,3,0,0,3.0,0,0,0,0,0,0,0,0,0
540.0,146.78674,8,109.62554,2.0,2,37.1612,3,0,0,2.5,0,0,0,0,0,0,0,0,0
399.0,132.85129,7,132.85129,2.5,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
328.0,171.87055,8,171.87055,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
701.0,310.29602,10,310.29602,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
408.0,248.05101,8,248.05101,2.75,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
2641.1,432.92798,11,432.92798,4.25,2,0.0,5,1,0,2.0,0,0,0,0,0,0,0,0,0
445.0,143.99965,8,98.47718,2.5,0,45.52247,3,0,0,2.0,0,0,0,0,0,0,0,0,0
672.5,322.37341,9,322.37341,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
538.0,279.63803,8,279.63803,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
450.0,365.201693,10,246.19295,3.5,0,119.008743,5,0,0,2.0,0,0,0,0,0,0,0,0,1
362.5,167.2254,8,167.2254,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
414.95,145.85771,8,145.85771,2.5,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
679.95,207.17369,8,207.17369,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
290.0,225.103969,8,225.103969,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,1
230.0,107.76748,7,73.39337,2.0,0,34.37411,3,0,0,2.0,0,0,0,0,0,0,0,0,0
439.95,133.78032,8,133.78032,2.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
349.9,190.636956,8,190.636956,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
550.0,258.27034,8,258.27034,2.5,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
1050.0,345.59916,9,274.99288,4.25,2,70.60628,4,0,0,2.0,0,0,0,0,0,0,0,0,0
655.0,135.63838,9,109.62554,2.25,0,26.01284,2,0,0,2.0,0,0,0,0,0,0,0,0,0
385.0,127.27711,8,102.1933,3.5,0,25.08381,3,0,0,2.0,0,0,0,0,0,0,0,0,0
729.999,334.4508,9,233.18653,4.5,0,101.26427,6,0,0,2.0,0,0,0,0,0,0,0,0,0
523.95,131.92226,8,131.92226,2.25,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
369.0,91.04494,8,62.24501,2.5,0,28.79993,2,0,0,2.0,0,0,0,0,0,0,0,0,0
509.9,166.29637,8,166.29637,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
282.0,186.73503,7,186.73503,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,1,0
387.865,220.18011,8,220.18011,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
385.0,237.83168,8,237.83168,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
536.0,176.5157,7,176.5157,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
395.0,125.41905,8,97.54815,2.25,0,27.8709,2,0,0,2.0,0,0,0,0,0,0,0,0,0
545.0,246.19295,10,246.19295,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
715.0,280.56706,9,280.56706,2.5,4,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
348.0,139.3545,7,139.3545,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
455.0,122.63196,9,122.63196,1.75,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
575.0,289.85736,10,289.85736,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
449.95,143.07062,7,143.07062,2.25,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
364.0,167.2254,8,167.2254,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
932.99,338.16692,9,338.16692,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
710.0,226.68332,9,226.68332,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
949.99,368.82491,9,368.82491,4.0,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
326.989,191.38018,8,191.38018,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
335.606,235.787814,8,235.787814,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
1532.5,396.69581,11,315.8702,4.5,0,80.82561,5,0,0,2.0,0,0,0,0,1,0,0,0,0
299.95,122.63196,7,122.63196,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
962.0,310.29602,11,310.29602,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
395.825,147.71577,8,147.71577,2.5,0,0.0,2,0,0,2.0,0,0,0,0,0,0,0,0,0
419.354,251.76713,8,251.76713,2.75,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
920.0,291.71542,10,291.71542,2.75,1,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
366.0,134.244835,7,120.7739,2.25,0,13.470935,3,0,0,2.0,0,0,0,0,0,0,0,0,0
480.0,225.75429,7,225.75429,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
388.0,127.27711,8,102.1933,3.25,0,25.08381,3,0,0,2.0,0,0,0,0,0,0,0,0,0
2320.0,469.16015,11,335.37983,3.5,0,133.78032,4,1,0,2.0,0,0,0,0,0,0,0,0,0
730.0,172.79958,9,115.19972,2.5,0,57.59986,3,0,0,2.0,0,0,0,0,0,0,0,0,0
950.0,495.17299,10,331.66371,3.75,2,163.50928,5,0,0,2.0,0,0,0,0,0,0,0,0,0
358.99,158.86413,7,130.0642,3.25,0,28.79993,3,0,0,2.0,0,0,0,0,0,0,0,0,0
398.651,246.19295,8,246.19295,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
530.0,240.61877,9,240.61877,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
610.36,242.47683,9,242.47683,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
436.11,164.43831,8,148.6448,2.5,0,15.79351,3,0,0,3.0,0,0,0,0,0,0,0,0,0
925.0,346.52819,10,346.52819,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
449.95,224.82526,9,224.82526,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
760.0,309.36699,9,309.36699,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
293.0,177.44473,8,177.44473,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
695.0,201.59951,8,201.59951,2.5,2,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
285.0,226.404611,7,226.404611,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
1255.78,388.33454,10,388.33454,4.0,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
379.9,167.2254,8,167.2254,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
472.0,238.76071,8,238.76071,2.5,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
300.0,194.16727,7,194.16727,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
272.0,259.106467,7,259.106467,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,1,0,0
418.395,269.976118,9,269.976118,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
465.0,236.90265,7,236.90265,2.5,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
659.95,329.80565,9,329.80565,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
484.95,147.71577,8,147.71577,2.25,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
359.0,181.16085,7,107.76748,2.25,0,73.39337,3,0,0,2.0,0,0,0,0,0,0,0,0,0
519.0,301.93475,8,301.93475,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1710.0,426.42477,10,426.42477,4.5,0,0.0,5,0,0,2.0,0,0,0,0,1,0,0,0,0
535.0,285.21221,9,285.21221,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
622.95,281.49609,8,262.91549,3.25,0,18.5806,4,0,0,2.0,0,0,0,0,0,0,0,0,0
515.0,242.47683,8,242.47683,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
330.0,292.64445,7,292.64445,3.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,1,0
318.0,115.19972,8,115.19972,1.5,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
439.0,156.07704,7,156.07704,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
540.0,206.24466,8,206.24466,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
1079.0,445.9344,10,445.9344,3.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
435.0,287.9993,9,287.9993,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
2700.0,729.28855,12,729.28855,4.0,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1100.0,333.52177,10,333.52177,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
293.467,147.71577,7,147.71577,2.0,0,0.0,4,0,0,3.0,0,0,0,0,0,0,0,0,0
328.0,208.288526,8,208.288526,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
550.0,231.32847,8,159.79316,3.5,0,71.53531,3,0,0,2.0,0,0,0,0,0,0,0,0,0
649.0,142.14159,9,142.14159,2.0,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
435.0,199.74145,7,199.74145,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
625.0,226.68332,10,226.68332,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
415.0,117.98681,8,117.98681,1.5,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
400.0,134.70935,7,134.70935,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
979.0,249.90907,10,249.90907,2.5,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
625.25,255.947765,7,255.947765,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
665.0,246.19295,8,207.17369,3.5,0,39.01926,4,0,0,2.0,0,0,0,0,0,0,0,0,0
589.5,214.60593,8,160.72219,3.25,0,53.88374,3,0,0,2.0,0,0,0,0,0,0,0,0,0
437.0,135.63838,8,105.90942,3.0,0,29.72896,2,0,0,2.0,0,0,0,0,0,0,0,0,0
320.0,130.0642,7,130.0642,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
333.5,204.014988,8,204.014988,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
430.0,187.66406,8,156.07704,2.25,0,31.58702,3,0,0,2.0,0,0,0,0,0,0,0,0,0
995.5,397.62484,10,397.62484,4.5,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
427.874,217.39302,8,217.39302,3.0,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
334.99,206.24466,8,206.24466,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
909.5,410.63126,10,316.79923,4.0,0,93.83203,4,0,0,2.0,0,0,0,0,0,0,0,0,0
210.0,146.78674,7,146.78674,2.0,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,1,0
952.99,329.80565,9,329.80565,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
622.5,140.28353,8,131.92226,1.75,0,8.36127,2,0,0,3.0,0,0,0,0,0,0,0,0,0
515.0,126.34808,8,96.61912,3.5,0,29.72896,3,0,0,2.0,0,0,0,0,0,0,0,0,0
350.0,189.52212,8,189.52212,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,1,0
310.0,104.05136,7,104.05136,1.5,0,0.0,1,0,0,3.0,0,0,0,0,0,0,0,0,0
700.0,417.13447,9,314.94117,3.5,0,102.1933,4,0,0,2.0,0,0,0,0,0,0,0,0,0
907.687,330.73468,9,272.20579,2.5,0,58.52889,4,0,0,2.0,0,0,0,0,0,0,0,0,0
741.5,199.74145,8,199.74145,2.5,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
395.0,197.88339,8,170.94152,2.5,0,26.94187,3,0,0,2.0,0,0,0,0,0,0,0,0,0
559.95,277.77997,8,277.77997,2.75,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
215.0,171.591841,7,171.591841,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,1,0,0
390.0,242.47683,9,242.47683,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
425.0,155.14801,7,155.14801,2.25,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
472.0,172.79958,7,172.79958,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
1330.0,319.58632,10,319.58632,3.5,0,0.0,4,0,0,2.0,0,1,0,0,0,0,0,0,0
695.0,326.08953,10,326.08953,3.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
545.0,161.65122,8,161.65122,2.5,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
389.95,208.10272,8,208.10272,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
380.0,143.99965,8,143.99965,2.25,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
288.79,129.13517,7,129.13517,2.0,0,0.0,4,0,0,3.0,0,0,0,0,0,0,0,0,0
432.5,232.2575,8,232.2575,3.0,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
615.0,251.76713,8,153.28995,3.5,0,98.47718,3,0,0,2.0,0,0,0,0,0,0,0,0,0
500.0,159.79316,9,159.79316,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
615.0,163.50928,9,163.50928,2.25,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
500.0,210.88981,7,106.83845,2.25,0,104.05136,4,0,0,1.0,0,0,0,0,0,0,0,0,0
622.0,157.00607,8,127.27711,3.5,0,29.72896,3,0,0,2.0,0,0,0,0,0,0,0,0,0
802.945,371.612,9,371.612,3.5,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
1260.0,267.56064,10,267.56064,2.5,0,0.0,4,0,0,2.0,0,0,0,0,1,0,0,0,0
598.95,137.49644,8,137.49644,2.5,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
430.0,181.16085,7,181.16085,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
515.0,250.8381,9,250.8381,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1262.0,205.31563,10,139.3545,3.0,0,65.96113,2,0,0,2.0,0,0,0,0,0,0,0,0,0
400.0,220.18011,8,220.18011,3.5,0,0.0,4,0,0,2.5,0,0,0,0,0,0,0,0,0
390.0,121.70293,7,78.96755,2.5,0,42.73538,3,0,0,2.0,0,0,0,0,0,0,0,0,0
450.0,223.89623,7,223.89623,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
804.995,312.15408,9,312.15408,1.5,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
825.0,282.42512,8,218.32205,3.25,0,64.10307,4,0,0,2.0,0,0,0,0,0,0,0,0,0
435.0,198.81242,7,198.81242,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
398.0,159.79316,7,115.19972,2.5,0,44.59344,3,0,0,2.0,0,0,0,0,0,0,0,0,0
411.605,246.936174,9,246.936174,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
315.0,137.49644,8,109.62554,3.25,0,27.8709,3,0,0,2.0,0,0,0,0,0,0,0,0,0
455.0,125.41905,8,125.41905,2.0,0,0.0,2,0,0,3.0,0,0,0,0,0,0,0,0,0
452.95,106.83845,8,94.76106,2.5,0,12.07739,3,0,0,2.0,0,0,0,0,0,0,0,0,0
380.0,157.00607,8,128.20614,1.75,0,28.79993,3,0,0,2.0,0,0,0,0,0,0,0,0,0
340.0,117.98681,8,117.98681,1.75,0,0.0,2,0,0,2.0,0,0,0,0,0,0,0,0,0
409.95,246.657465,8,246.657465,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,1
360.0,81.75464,8,81.75464,1.0,0,0.0,2,0,0,2.0,0,0,0,0,0,0,0,0,0
1595.0,431.534435,10,358.141065,4.25,0,73.39337,4,0,0,2.0,0,0,1,0,0,0,0,0,0
440.0,117.98681,8,117.98681,1.5,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
730.0,160.536384,9,160.536384,1.75,3,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
408.0,181.16085,8,181.16085,2.25,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
820.0,294.50251,8,294.50251,2.5,0,0.0,4,0,0,3.0,0,0,0,0,0,0,0,0,0
360.0,114.549399,7,89.465589,2.5,0,25.08381,2,0,0,2.0,0,0,0,0,0,0,0,0,0
339.99,238.76071,8,238.76071,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
515.0,144.92868,8,144.92868,2.0,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
541.0,151.43189,8,94.76106,1.75,0,56.67083,3,0,0,2.0,0,0,0,0,0,0,0,0,0
375.0,233.18653,9,233.18653,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
320.0,206.523369,8,206.523369,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,1,0
325.0,114.27069,7,107.76748,2.25,0,6.50321,2,0,0,2.0,0,0,0,0,0,0,0,0,0
740.0,283.35415,8,283.35415,2.75,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
450.0,251.76713,8,251.76713,2.75,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
455.0,194.16727,8,194.16727,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
292.5,133.78032,8,107.76748,2.5,0,26.01284,3,0,0,2.0,0,0,0,0,0,0,0,0,0
650.0,232.2575,9,140.28353,2.5,0,91.97397,3,0,0,1.0,0,0,0,0,0,0,0,0,0
530.0,254.55422,10,254.55422,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
829.995,312.15408,9,312.15408,3.25,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
395.0,211.81884,8,211.81884,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
859.99,327.01856,9,327.01856,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
342.5,122.63196,8,102.1933,1.5,0,20.43866,2,0,0,2.0,0,0,0,0,0,0,0,0,0
743.0,316.79923,9,316.79923,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
345.0,253.62519,7,129.13517,2.25,0,124.49002,3,0,0,1.0,0,0,0,0,0,0,0,0,0
443.0,165.36734,8,142.14159,2.5,0,23.22575,3,0,0,2.0,0,0,0,0,0,0,0,0,0
260.0,132.572581,7,132.572581,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,1,0
810.0,270.34773,9,270.34773,2.5,0,0.0,4,0,0,2.0,0,0,0,0,1,0,0,0,0
570.0,301.93475,8,301.93475,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1563.1,337.23789,10,337.23789,3.5,0,0.0,5,1,0,2.0,0,0,0,0,0,0,0,0,0
840.0,156.07704,9,156.07704,2.5,0,0.0,2,0,0,3.0,0,0,0,0,0,0,0,0,0
950.0,211.81884,9,175.58667,2.5,0,36.23217,3,0,0,3.0,0,0,1,0,0,0,0,0,0
572.8,307.50893,9,221.10914,2.5,0,86.39979,3,0,0,2.0,0,0,0,0,0,0,0,0,0
305.0,119.84487,7,119.84487,3.0,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
1695.0,366.03782,10,300.07669,4.75,0,65.96113,5,1,0,2.0,0,0,0,0,0,0,0,0,0
445.0,201.59951,7,151.43189,2.5,0,50.16762,4,0,0,2.0,0,0,0,0,0,0,0,0,0
801.0,305.65087,9,305.65087,3.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
711.0,236.90265,9,236.90265,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
268.5,105.90942,7,78.96755,2.25,0,26.94187,3,0,0,2.0,0,0,0,0,0,0,0,0,0
320.0,213.6769,7,213.6769,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,1,0
500.0,248.05101,9,152.36092,3.25,0,95.69009,4,0,0,1.0,0,0,0,0,0,0,0,0,0
631.625,226.68332,9,226.68332,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
850.0,149.666733,10,149.666733,2.5,2,0.0,2,0,0,2.0,0,0,0,0,0,0,0,0,0
600.0,251.76713,8,153.28995,3.5,0,98.47718,3,0,0,2.0,0,0,0,0,0,0,0,0,0
988.5,187.199545,9,187.199545,2.75,4,0.0,3,0,1,2.0,0,0,0,0,0,0,0,0,0
430.236,319.957932,8,252.138742,3.25,0,67.81919,4,0,0,2.0,0,0,0,0,0,0,0,0,1
1266.52,284.28318,10,284.28318,2.5,0,0.0,3,1,0,2.0,0,0,0,0,0,0,0,0,0
689.5,190.45115,8,190.45115,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
175.003,129.13517,7,129.13517,1.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
459.0,115.19972,8,115.19972,2.5,0,0.0,2,0,0,3.0,0,0,0,0,0,0,0,0,0
1180.0,348.38625,10,348.38625,3.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
358.0,130.99323,8,126.34808,3.25,0,4.64515,3,0,0,3.0,0,0,0,0,0,0,0,0,0
447.055,227.426544,9,227.426544,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
415.0,241.5478,8,241.5478,2.75,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
1210.0,309.36699,9,266.63161,3.25,0,42.73538,4,0,0,2.0,0,0,0,0,1,0,0,0,0
495.0,107.76748,8,92.903,2.25,0,14.86448,2,0,0,2.0,0,0,1,0,0,0,0,0,0
479.0,123.56099,8,98.47718,2.25,0,25.08381,2,0,0,2.0,0,0,0,0,0,0,0,0,0
1898.0,262.91549,10,262.91549,2.5,4,0.0,3,0,1,3.0,0,0,0,0,0,0,0,0,0
249.9,149.57383,8,149.57383,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
1465.0,260.1284,9,260.1284,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1037.0,424.56671,11,424.56671,3.75,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
